Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.3550168340007,2287.6934653749922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,2287.6934653749922,,right,0,0.13426324998727068,0,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2287.8870670000033,2288.35260558399,2288.35260558399,2288.4036062090017,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.3388964589976,2290.6692109169962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,2290.6692109169962,,right,0,0.198312624997925,0,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2290.928072416995,2291.3785292090033,2291.3785292090033,2291.454428416997,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.374010708998,2293.6981287919916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,2293.6981287919916,,right,0,0.15644899998733308,0,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2293.91716225,2294.375831708996,2294.375831708996,2294.426650209003,2296.3532228749973,2296.3532228749973,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.367661958997,2296.713489709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,2296.713489709,,right,0,0.23915812499762978,0,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.0128923339944,2297.471054374997,2297.471054374997,2297.521894624995,2299.4475021249964,2299.4475021249964,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.4604307089903,2299.795382791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,2299.795382791999,,right,0,0.2540745419973973,0,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.1115138339956,2300.5738311669993,2300.5738311669993,2300.6252010000026,2302.5420793340018,2302.5420793340018,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.5678787919896,2302.9045050839923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,2302.9045050839923,,right,0,0.21674258400162216,0,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.182608749994,2303.6376327920007,2303.6376327920007,2303.714963874998,2305.617193625003,2305.617193625003,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.6302524170023,2305.974880875001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,2305.974880875001,,down,0,0.2195321659964975,0,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.2584651669895,2306.7117539589963,2306.7117539589963,2306.787791374998,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.7093617499922,2309.033143333989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,2309.033143333989,,down,0,0.23728945798939094,1,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.3319602919946,2309.796241834003,2309.796241834003,2309.847065666996,2311.766659874993,2311.766659874993,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.7807082090003,2312.1236006669933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,2312.1236006669933,,down,0,0.2643997080012923,0,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.445948416993,2312.904491958994,2312.904491958994,2312.95655454199,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.8997666669893,2315.2327763749927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,2315.2327763749927,,down,0,0.2816451669932576,1,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2315.5817026669974,2316.0459340840025,2316.0459340840025,2316.0970602089947,2318.0195649590023,2318.0195649590023,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.032726916994,2318.3641501669917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,2318.3641501669917,,down,0,0.26778879199991934,1,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2318.693637749995,2319.159652874994,2319.159652874994,2319.210964041995,2321.137007458994,2321.137007458994,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.1409783339914,2321.475182958995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,2321.475182958995,,down,0,0.31748387499828823,0,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2321.850647333995,2322.3078540419956,2322.3078540419956,2322.3591145419923,2324.283158624996,2324.283158624996,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.3087839590007,2324.64353133399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,2324.64353133399,,down,0,0.2601693750038976,0,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2324.964613249991,2325.42708995899,2325.42708995899,2325.477688041996,2327.396607542003,2327.396607542003,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.4226256249967,2327.760459333993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,2327.760459333993,,up,0,0.2676743339980021,1,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.0874462089996,2328.552874999994,2328.552874999994,2328.6040062090033,2330.5300191669958,2330.5300191669958,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.5331191250007,2330.862133167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,2330.862133167,,up,0,0.3765545830101473,0,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.301323708991,2331.7661682089965,2331.7661682089965,2331.817532125002,2333.7340167499933,2333.7340167499933,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.74691320899,2334.08270775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,2334.08270775,,up,0,0.2749301250005374,0,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.4182407920016,2334.872801291989,2334.872801291989,2334.9493567089958,2336.8642088339984,2336.8642088339984,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.8682308749994,2337.202982124989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,2337.202982124989,,up,0,0.2718507499957923,0,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.5343336249935,2337.9892528339988,2337.9892528339988,2338.0657308340014,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
6,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,5,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.98248979199,2340.315927042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,2340.315927042,,up,0,0.28192874998785555,1,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2340.656300041999,2341.118097624989,2341.118097624989,2341.169092541997,2343.0889055419975,2343.0889055419975,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
